CustomerKey,TotalSpent,SpendingSegment
22145,216.75,Low Spender
22304,216.75,Low Spender
22786,216.75,Low Spender
23027,216.75,Low Spender
23152,216.75,Low Spender
24546,216.75,Low Spender
11504,216.56,Low Spender
11532,216.56,Low Spender
11620,216.56,Low Spender
23690,215.9,Low Spender
12894,215.85,Low Spender
13162,214.92,Low Spender
13207,214.92,Low Spender
13218,214.92,Low Spender
13891,214.92,Low Spender
13928,214.92,Low Spender
13940,214.92,Low Spender
13991,214.92,Low Spender
14151,214.92,Low Spender
14269,214.92,Low Spender
14352,214.92,Low Spender
14360,214.92,Low Spender
14409,214.92,Low Spender
14736,214.92,Low Spender
14844,214.92,Low Spender
17322,214.92,Low Spender
18128,214.92,Low Spender
20087,214.92,Low Spender
21975,214.92,Low Spender
22715,214.92,Low Spender
23103,214.92,Low Spender
12818,214.74,Low Spender
23787,214.74,Low Spender
23800,214.74,Low Spender
24777,214.74,Low Spender
25065,214.74,Low Spender
25422,214.74,Low Spender
25439,214.74,Low Spender
15639,214.29,Low Spender
11221,214.2,Low Spender
25818,213.6852,Low Spender
19807,212.82,Low Spender
13696,212.7078,Low Spender
22496,212.7078,Low Spender
22569,212.7078,Low Spender
22588,212.7078,Low Spender
21467,212.6178,Low Spender
27506,212.55,Low Spender
28908,212.46,Low Spender
12336,212.0946,Low Spender
14009,211.8126,Low Spender
11384,211.7826,Low Spender
11957,211.7826,Low Spender
16682,211.71,Low Spender
16716,211.52,Low Spender
11115,211.38,Low Spender
19333,211.38,Low Spender
23951,210.75,Low Spender
26596,210.75,Low Spender
26927,210.75,Low Spender
27013,210.75,Low Spender
24448,210.7026,Low Spender
24679,210.7026,Low Spender
24736,210.7026,Low Spender
24961,210.7026,Low Spender
24965,210.7026,Low Spender
25067,210.7026,Low Spender
25373,210.7026,Low Spender
17491,209.91,Low Spender
24926,209.88,Low Spender
29296,209.85,Low Spender
17839,209.82,Low Spender
15459,209.52,Low Spender
13826,208.6704,Low Spender
21842,208.6704,Low Spender
18025,208.65,Low Spender
21739,208.65,Low Spender
22040,208.65,Low Spender
22138,208.65,Low Spender
17856,208.59,Low Spender
17967,208.59,Low Spender
19078,208.59,Low Spender
25205,208.59,Low Spender
26117,208.59,Low Spender
26333,208.59,Low Spender
26479,208.59,Low Spender
15186,208.577,Low Spender
14516,207.94,Low Spender
28810,207.94,Low Spender
18081,207.88,Low Spender
18216,207.5952,Low Spender
15640,207.42,Low Spender
11322,207.4,Low Spender
22342,206.91,Low Spender
11542,206.82,Low Spender
26139,206.82,Low Spender
27822,206.82,Low Spender
13835,206.79,Low Spender
11926,206.49,Low Spender
17936,205.8426,Low Spender
26081,205.8426,Low Spender
25001,205.8126,Low Spender
29321,205.8126,Low Spender
20635,205.7826,Low Spender
21321,205.7826,Low Spender
21782,205.7826,Low Spender
21809,205.7826,Low Spender
11283,205.76,Low Spender
15052,205.76,Low Spender
15248,205.5543,Low Spender
15773,205.5543,Low Spender
11408,204.7452,Low Spender
25581,204.7452,Low Spender
29023,204.51,Low Spender
20531,204.1119,Low Spender
14812,203.88,Low Spender
26943,202.8726,Low Spender
26265,202.65,Low Spender
26908,202.65,Low Spender
27012,202.65,Low Spender
29409,202.65,Low Spender
11376,202.1724,Low Spender
11440,202.1724,Low Spender
26367,202.1724,Low Spender
19632,201.88,Low Spender
20547,201.86,Low Spender
22721,201.78,Low Spender
12932,201.7752,Low Spender
20769,201.76,Low Spender
21821,201.7452,Low Spender
18041,201.72,Low Spender
20411,201.5469,Low Spender
18455,201.5169,Low Spender
24469,201.5169,Low Spender
25850,201.5169,Low Spender
26682,201.5169,Low Spender
27215,201.5169,Low Spender
27596,201.5169,Low Spender
26847,201.3126,Low Spender
12617,201.1986,Low Spender
17701,201.1686,Low Spender
12015,200.88,Low Spender
28979,200.85,Low Spender
24839,200.58,Low Spender
28237,200.58,Low Spender
15242,200.52,Low Spender
17903,200.49,Low Spender
21238,200.49,Low Spender
21525,200.49,Low Spender
13342,200.19,Low Spender
12055,199.9,Low Spender
23115,199.9,Low Spender
23295,199.9,Low Spender
23558,199.9,Low Spender
23613,199.9,Low Spender
23888,199.9,Low Spender
16312,199.8426,Low Spender
28811,199.8426,Low Spender
14086,199.59,Low Spender
16175,199.59,Low Spender
16557,199.59,Low Spender
17901,199.59,Low Spender
28637,199.59,Low Spender
24294,199.5378,Low Spender
12788,199.1684,Low Spender
13374,199.1684,Low Spender
13490,199.1684,Low Spender
13980,199.1684,Low Spender
14349,199.1684,Low Spender
17197,199.1684,Low Spender
17867,199.1684,Low Spender
22020,199.1684,Low Spender
12948,197.9,Low Spender
13030,197.9,Low Spender
13053,197.9,Low Spender
13372,197.9,Low Spender
13874,197.9,Low Spender
14111,197.9,Low Spender
16486,197.9,Low Spender
18150,197.9,Low Spender
18151,197.9,Low Spender
22018,197.9,Low Spender
12870,197.7078,Low Spender
22021,197.6478,Low Spender
17319,197.2284,Low Spender
16002,196.8126,Low Spender
24595,196.8126,Low Spender
11371,196.0946,Low Spender
14072,196.0946,Low Spender
14229,196.0946,Low Spender
17081,196.0946,Low Spender
17301,196.0946,Low Spender
19191,196.0946,Low Spender
19470,196.0946,Low Spender
20559,196.0946,Low Spender
20801,196.0946,Low Spender
28977,196.0946,Low Spender
12822,195.9,Low Spender
12937,195.9,Low Spender
13054,195.9,Low Spender
13445,195.9,Low Spender
13479,195.9,Low Spender
13699,195.9,Low Spender
14373,195.9,Low Spender
14828,195.9,Low Spender
15824,195.9,Low Spender
17657,195.9,Low Spender
18138,195.9,Low Spender
21904,195.9,Low Spender
21981,195.9,Low Spender
22947,195.9,Low Spender
23528,195.9,Low Spender
26714,195.78,Low Spender
29253,195.5169,Low Spender
11596,194.85,Low Spender
12600,194.85,Low Spender
12748,194.85,Low Spender
13598,194.85,Low Spender
20410,194.85,Low Spender
20469,194.85,Low Spender
20518,194.85,Low Spender
20770,194.85,Low Spender
21244,194.85,Low Spender
21328,194.85,Low Spender
21452,194.85,Low Spender
21729,194.85,Low Spender
21805,194.85,Low Spender
22051,194.85,Low Spender
28943,194.85,Low Spender
17992,194.49,Low Spender
19425,194.49,Low Spender
19498,194.49,Low Spender
21840,194.49,Low Spender
28995,194.49,Low Spender
15045,194.1524,Low Spender
17817,194.1524,Low Spender
18037,194.1524,Low Spender
25351,194.1524,Low Spender
25894,194.1524,Low Spender
25933,194.1524,Low Spender
26062,194.1524,Low Spender
26064,194.1524,Low Spender
26065,194.1524,Low Spender
26345,194.1524,Low Spender
26478,194.1524,Low Spender
26501,194.1524,Low Spender
26523,194.1524,Low Spender
26525,194.1524,Low Spender
26639,194.1524,Low Spender
23624,194.0745,Low Spender
12294,193.94,Low Spender
20255,193.94,Low Spender
22424,193.94,Low Spender
22527,193.94,Low Spender
24861,193.94,Low Spender
24862,193.94,Low Spender
25300,193.94,Low Spender
25772,193.94,Low Spender
25792,193.94,Low Spender
27659,193.94,Low Spender
27751,193.94,Low Spender
18520,193.92,Low Spender
18678,193.92,Low Spender
19835,193.92,Low Spender
20352,193.92,Low Spender
20356,193.92,Low Spender
28668,193.92,Low Spender
26707,193.9,Low Spender
27313,193.9,Low Spender
12666,193.62,Low Spender
14989,193.62,Low Spender
15446,193.62,Low Spender
16396,193.62,Low Spender
17091,193.62,Low Spender
17704,193.62,Low Spender
17718,193.62,Low Spender
17758,193.62,Low Spender
19064,193.62,Low Spender
19907,193.62,Low Spender
20585,193.62,Low Spender
20599,193.62,Low Spender
21511,193.62,Low Spender
21520,193.62,Low Spender
24925,193.62,Low Spender
25350,193.62,Low Spender
25360,193.62,Low Spender
25965,193.62,Low Spender
26181,193.62,Low Spender
26467,193.62,Low Spender
26518,193.62,Low Spender
26680,193.62,Low Spender
22556,193.38,Low Spender
28738,193.38,Low Spender
20354,193.32,Low Spender
17084,192.72,Low Spender
24510,192.3843,Low Spender
18833,191.8452,Low Spender
18981,191.8452,Low Spender
19684,191.8452,Low Spender
20342,191.8452,Low Spender
26145,191.8452,Low Spender
26156,191.8452,Low Spender
27148,191.8452,Low Spender
27378,191.8452,Low Spender
27441,191.8452,Low Spender
28021,191.8452,Low Spender
14085,191.79,Low Spender
21318,191.79,Low Spender
20774,191.4,Low Spender
16194,191.2686,Low Spender
26346,190.8726,Low Spender
12661,190.8126,Low Spender
12714,190.8126,Low Spender
20370,190.8126,Low Spender
20458,190.8126,Low Spender
20474,190.8126,Low Spender
20489,190.8126,Low Spender
20507,190.8126,Low Spender
20514,190.8126,Low Spender
20692,190.8126,Low Spender
21397,190.8126,Low Spender
21443,190.8126,Low Spender
21694,190.8126,Low Spender
21705,190.8126,Low Spender
21744,190.8126,Low Spender
21760,190.8126,Low Spender
21763,190.8126,Low Spender
21784,190.8126,Low Spender
21933,190.8126,Low Spender
22010,190.8126,Low Spender
23249,190.8126,Low Spender
23262,190.8126,Low Spender
23271,190.8126,Low Spender
24268,190.8126,Low Spender
29120,190.8126,Low Spender
29122,190.8126,Low Spender
29193,190.8126,Low Spender
17340,190.53,Low Spender
21095,190.38,Low Spender
24375,190.38,Low Spender
27160,190.38,Low Spender
27510,190.38,Low Spender
27679,190.38,Low Spender
13963,190.327,Low Spender
15579,189.9,Low Spender
13045,189.6426,Low Spender
15136,189.6426,Low Spender
16170,189.1,Low Spender
17239,189.1,Low Spender
19590,189.1,Low Spender
20043,189.1,Low Spender
20234,189.1,Low Spender
21049,189.1,Low Spender
21255,189.1,Low Spender
23088,189.1,Low Spender
12893,188.88,Low Spender
14695,188.88,Low Spender
22843,188.88,Low Spender
22545,188.85,Low Spender
25627,188.7078,Low Spender
27397,188.61,Low Spender
24389,187.65,Low Spender
14859,187.62,Low Spender
14866,187.62,Low Spender
16183,187.62,Low Spender
16545,187.62,Low Spender
18001,187.62,Low Spender
19250,187.62,Low Spender
19330,187.62,Low Spender
19523,187.62,Low Spender
20058,187.62,Low Spender
20593,187.62,Low Spender
28680,187.62,Low Spender
28791,187.62,Low Spender
28865,187.62,Low Spender
29033,187.62,Low Spender
29211,187.62,Low Spender
27189,187.5543,Low Spender
25849,187.53,Low Spender
18265,187.2484,Low Spender
18267,187.2484,Low Spender
18915,187.0762,Low Spender
28976,187.0762,Low Spender
18014,186.98,Low Spender
13569,186.7752,Low Spender
18630,186.7752,Low Spender
25670,186.7752,Low Spender
26233,186.7752,Low Spender
27805,186.7752,Low Spender
27840,186.7752,Low Spender
28886,186.7752,Low Spender
18044,186.75,Low Spender
16781,186.5469,Low Spender
14327,186.45,Low Spender
18299,186.45,Low Spender
27887,186.2286,Low Spender
12326,185.94,Low Spender
15809,185.16,Low Spender
11342,184.8126,Low Spender
12776,184.8126,Low Spender
28910,184.8126,Low Spender
21187,184.52,Low Spender
12528,184.0546,Low Spender
12744,184.0546,Low Spender
12796,184.0546,Low Spender
12905,184.0546,Low Spender
12909,184.0546,Low Spender
12977,184.0546,Low Spender
13098,184.0546,Low Spender
13166,184.0546,Low Spender
13193,184.0546,Low Spender
13227,184.0546,Low Spender
13335,184.0546,Low Spender
13363,184.0546,Low Spender
13371,184.0546,Low Spender
13375,184.0546,Low Spender
13381,184.0546,Low Spender
13863,184.0546,Low Spender
13880,184.0546,Low Spender
13881,184.0546,Low Spender
13914,184.0546,Low Spender
14076,184.0546,Low Spender
14152,184.0546,Low Spender
14166,184.0546,Low Spender
14243,184.0546,Low Spender
14246,184.0546,Low Spender
14273,184.0546,Low Spender
14711,184.0546,Low Spender
14872,184.0546,Low Spender
15049,184.0546,Low Spender
18145,184.0546,Low Spender
20300,184.0546,Low Spender
20492,184.0546,Low Spender
22107,184.0546,Low Spender
27391,183.92,Low Spender
13471,183.7452,Low Spender
18190,183.7452,Low Spender
25487,183.51,Low Spender
24992,183.09,Low Spender
19524,182.9936,Low Spender
29347,182.85,Low Spender
12636,182.7378,Low Spender
14550,182.7378,Low Spender
14964,182.7378,Low Spender
16279,182.7378,Low Spender
19183,182.7378,Low Spender
19939,182.7378,Low Spender
21120,182.7378,Low Spender
21129,182.7378,Low Spender
21680,182.7378,Low Spender
22507,182.7378,Low Spender
22553,182.7378,Low Spender
24133,182.7378,Low Spender
24216,182.7378,Low Spender
25503,182.7378,Low Spender
27816,182.7378,Low Spender
21463,182.6478,Low Spender
29304,182.6478,Low Spender
11863,182.64,Low Spender
11864,182.64,Low Spender
11882,182.64,Low Spender
12197,182.64,Low Spender
17211,182.64,Low Spender
13245,182.1124,Low Spender
13761,182.1124,Low Spender
13989,182.1124,Low Spender
14293,182.1124,Low Spender
15000,182.1124,Low Spender
16342,182.1124,Low Spender
17189,182.1124,Low Spender
19823,182.1124,Low Spender
20771,182.1124,Low Spender
11411,181.4943,Low Spender
25526,181.41,Low Spender
11043,180.8052,Low Spender
26476,180.8052,Low Spender
24130,180.7752,Low Spender
26900,180.7752,Low Spender
27782,180.7752,Low Spender
14715,180.75,Low Spender
16330,180.75,Low Spender
16421,180.75,Low Spender
19914,180.75,Low Spender
20486,179.88,Low Spender
28338,178.8126,Low Spender
16399,178.65,Low Spender
25259,178.65,Low Spender
20262,178.59,Low Spender
11648,177.98,Low Spender
11689,177.98,Low Spender
11706,177.98,Low Spender
11544,177.96,Low Spender
25268,177.3726,Low Spender
13507,176.85,Low Spender
19488,176.7378,Low Spender
20057,176.7378,Low Spender
25699,176.7378,Low Spender
27430,176.73,Low Spender
27475,176.73,Low Spender
18585,175.94,Low Spender
18659,175.94,Low Spender
18757,175.94,Low Spender
18773,175.94,Low Spender
18835,175.94,Low Spender
18889,175.94,Low Spender
18890,175.94,Low Spender
18945,175.94,Low Spender
19019,175.94,Low Spender
19136,175.94,Low Spender
19219,175.94,Low Spender
19732,175.94,Low Spender
19741,175.94,Low Spender
19799,175.94,Low Spender
19818,175.94,Low Spender
19876,175.94,Low Spender
20027,175.94,Low Spender
20071,175.94,Low Spender
20114,175.94,Low Spender
20286,175.94,Low Spender
20332,175.94,Low Spender
20353,175.94,Low Spender
20355,175.94,Low Spender
20360,175.94,Low Spender
20739,175.94,Low Spender
21378,175.94,Low Spender
26147,175.94,Low Spender
26149,175.94,Low Spender
26441,175.94,Low Spender
27347,175.94,Low Spender
28302,175.94,Low Spender
28359,175.94,Low Spender
21157,175.8426,Low Spender
21458,175.8426,Low Spender
21503,175.8426,Low Spender
22022,175.8426,Low Spender
22347,175.8426,Low Spender
23248,175.8426,Low Spender
23259,175.8126,Low Spender
24313,175.68,Low Spender
24401,175.68,Low Spender
25149,175.68,Low Spender
25154,175.68,Low Spender
28412,175.68,Low Spender
28814,175.65,Low Spender
26527,175.56,Low Spender
11594,175.2684,Low Spender
18517,174.5568,Low Spender
18576,174.5568,Low Spender
18599,174.5568,Low Spender
18688,174.5568,Low Spender
18689,174.5568,Low Spender
18787,174.5568,Low Spender
18820,174.5568,Low Spender
18872,174.5568,Low Spender
18913,174.5568,Low Spender
18966,174.5568,Low Spender
19010,174.5568,Low Spender
19011,174.5568,Low Spender
19152,174.5568,Low Spender
19155,174.5568,Low Spender
19230,174.5568,Low Spender
19397,174.5568,Low Spender
19528,174.5568,Low Spender
19637,174.5568,Low Spender
19649,174.5568,Low Spender
19664,174.5568,Low Spender
19669,174.5568,Low Spender
19707,174.5568,Low Spender
19713,174.5568,Low Spender
19720,174.5568,Low Spender
19731,174.5568,Low Spender
19754,174.5568,Low Spender
19756,174.5568,Low Spender
19758,174.5568,Low Spender
19810,174.5568,Low Spender
19861,174.5568,Low Spender
19881,174.5568,Low Spender
19886,174.5568,Low Spender
19887,174.5568,Low Spender
20014,174.5568,Low Spender
20017,174.5568,Low Spender
20020,174.5568,Low Spender
20112,174.5568,Low Spender
20117,174.5568,Low Spender
20128,174.5568,Low Spender
20270,174.5568,Low Spender
20325,174.5568,Low Spender
20359,174.5568,Low Spender
20364,174.5568,Low Spender
20743,174.5568,Low Spender
20754,174.5568,Low Spender
21241,174.5568,Low Spender
21242,174.5568,Low Spender
22002,174.5568,Low Spender
22169,174.5568,Low Spender
26141,174.5568,Low Spender
26592,174.5568,Low Spender
26665,174.5568,Low Spender
26756,174.5568,Low Spender
26765,174.5568,Low Spender
26766,174.5568,Low Spender
26968,174.5568,Low Spender
27364,174.5568,Low Spender
27369,174.5568,Low Spender
27437,174.5568,Low Spender
27519,174.5568,Low Spender
27738,174.5568,Low Spender
28101,174.5568,Low Spender
28498,174.5568,Low Spender
28514,174.5568,Low Spender
28542,174.5568,Low Spender
28608,174.5568,Low Spender
28725,174.5568,Low Spender
28743,174.5568,Low Spender
28986,174.5568,Low Spender
28992,174.5568,Low Spender
28996,174.5568,Low Spender
29012,174.5568,Low Spender
29104,174.5568,Low Spender
20574,173.9,Low Spender
21820,173.9,Low Spender
28864,173.88,Low Spender
21338,173.79,Low Spender
29320,173.79,Low Spender
25691,173.49,Low Spender
26912,173.49,Low Spender
11390,172.8126,Low Spender
25820,172.8126,Low Spender
14393,171.84,Low Spender
18146,171.84,Low Spender
15021,171.8252,Low Spender
20738,171.7152,Low Spender
21477,171.7152,Low Spender
29123,171.7152,Low Spender
13322,170.96,Low Spender
13937,170.96,Low Spender
14257,170.96,Low Spender
14841,170.96,Low Spender
16335,170.82,Low Spender
12952,170.79,Low Spender
20698,170.79,Low Spender
13040,169.94,Low Spender
13044,169.94,Low Spender
13522,169.94,Low Spender
13982,169.94,Low Spender
15233,169.94,Low Spender
15592,169.94,Low Spender
15731,169.94,Low Spender
20501,169.92,Low Spender
17853,169.9,Low Spender
25006,169.9,Low Spender
26063,169.9,Low Spender
18744,169.47,Low Spender
12824,169.44,Low Spender
23714,169.44,Low Spender
24968,169.44,Low Spender
20932,168.8052,Low Spender
17054,167.96,Low Spender
17231,167.96,Low Spender
14430,167.84,Low Spender
12872,167.7678,Low Spender
14153,167.7678,Low Spender
19045,167.7678,Low Spender
21304,167.6778,Low Spender
21592,167.6778,Low Spender
21687,167.6778,Low Spender
21776,167.6778,Low Spender
22047,167.6778,Low Spender
24276,167.6778,Low Spender
19391,167.61,Low Spender
16729,167.58,Low Spender
21771,167.55,Low Spender
14015,167.2484,Low Spender
15139,167.2484,Low Spender
25355,167.2484,Low Spender
25953,167.2484,Low Spender
26452,167.2484,Low Spender
26464,167.2484,Low Spender
21084,166.62,Low Spender
21911,166.62,Low Spender
24280,166.62,Low Spender
24571,166.62,Low Spender
24849,166.62,Low Spender
24875,166.62,Low Spender
25212,166.62,Low Spender
25246,166.62,Low Spender
25533,166.62,Low Spender
25664,166.62,Low Spender
25680,166.62,Low Spender
25787,166.62,Low Spender
27398,166.62,Low Spender
27432,166.62,Low Spender
27442,166.62,Low Spender
27566,166.62,Low Spender
27658,166.62,Low Spender
27675,166.62,Low Spender
27828,166.62,Low Spender
28049,166.62,Low Spender
28229,166.62,Low Spender
29386,166.62,Low Spender
29416,166.62,Low Spender
11846,166.1346,Low Spender
11851,166.1346,Low Spender
11858,166.1346,Low Spender
12063,166.1346,Low Spender
12066,166.1346,Low Spender
12070,166.1346,Low Spender
12135,166.1346,Low Spender
12224,166.1146,Low Spender
15154,166.1146,Low Spender
24391,166.11,Low Spender
20568,165.9,Low Spender
28984,165.9,Low Spender
14124,165.16,Low Spender
21337,164.88,Low Spender
11749,164.85,Low Spender
16403,164.82,Low Spender
13780,164.1924,Low Spender
13924,163.68,Low Spender
18356,163.68,Low Spender
22794,163.68,Low Spender
28801,163.68,Low Spender
12497,163.65,Low Spender
14543,163.65,Low Spender
14696,163.65,Low Spender
22006,163.65,Low Spender
27000,163.5168,Low Spender
28261,163.44,Low Spender
11430,163.423,Low Spender
11562,163.423,Low Spender
13028,161.91,Low Spender
16652,161.88,Low Spender
19762,161.88,Low Spender
27438,161.52,Low Spender
20761,161.43,Low Spender
23801,161.3346,Low Spender
24442,161.3346,Low Spender
24812,161.3346,Low Spender
25183,161.3346,Low Spender
19189,161.2486,Low Spender
15599,160.8426,Low Spender
18155,160.8426,Low Spender
21086,160.8426,Low Spender
21158,160.8426,Low Spender
21415,160.8426,Low Spender
21624,160.8426,Low Spender
21634,160.8426,Low Spender
21743,160.8426,Low Spender
22337,160.8426,Low Spender
22796,160.8426,Low Spender
26208,160.8426,Low Spender
16464,160.8126,Low Spender
16542,160.8126,Low Spender
16574,160.8126,Low Spender
20789,160.5243,Low Spender
23272,160.5243,Low Spender
27565,159.96,Low Spender
25930,159.92,Low Spender
26289,159.92,Low Spender
11473,159.8452,Low Spender
17907,159.75,Low Spender
24373,159.75,Low Spender
24866,159.75,Low Spender
27433,159.75,Low Spender
24314,159.3924,Low Spender
24638,159.3924,Low Spender
24728,159.3924,Low Spender
25440,159.3924,Low Spender
24821,159.24,Low Spender
18002,159.1,Low Spender
26284,159.1,Low Spender
26494,159.1,Low Spender
26593,159.1,Low Spender
12696,159.0,Low Spender
11127,158.88,Low Spender
17993,157.96,Low Spender
18575,157.96,Low Spender
18683,157.96,Low Spender
18825,157.96,Low Spender
19654,157.96,Low Spender
19685,157.96,Low Spender
27358,157.96,Low Spender
27520,157.96,Low Spender
21223,157.92,Low Spender
12797,157.9,Low Spender
12844,157.9,Low Spender
12910,157.9,Low Spender
13194,157.9,Low Spender
13223,157.9,Low Spender
13302,157.9,Low Spender
13317,157.9,Low Spender
13413,157.9,Low Spender
13921,157.9,Low Spender
13926,157.9,Low Spender
13935,157.9,Low Spender
13945,157.9,Low Spender
14043,157.9,Low Spender
14248,157.9,Low Spender
14515,157.9,Low Spender
14849,157.9,Low Spender
15250,157.9,Low Spender
15278,157.9,Low Spender
20341,157.9,Low Spender
22003,157.9,Low Spender
23527,157.9,Low Spender
23548,157.8426,Low Spender
24243,157.8426,Low Spender
14545,157.2684,Low Spender
18772,157.2684,Low Spender
18918,157.2684,Low Spender
18940,157.2684,Low Spender
19239,157.2684,Low Spender
19759,157.2684,Low Spender
27384,157.2684,Low Spender
29197,157.2684,Low Spender
29323,157.2684,Low Spender
18071,156.94,Low Spender
25125,156.94,Low Spender
27196,156.94,Low Spender
17886,156.7752,Low Spender
20534,156.7152,Low Spender
17740,155.92,Low Spender
21026,155.92,Low Spender
22725,155.92,Low Spender
23197,155.92,Low Spender
23288,155.92,Low Spender
23712,155.92,Low Spender
23786,155.92,Low Spender
13943,155.82,Low Spender
21453,155.82,Low Spender
27203,155.76,Low Spender
11269,155.55,Low Spender
13167,155.55,Low Spender
19267,155.55,Low Spender
21224,155.55,Low Spender
21883,155.55,Low Spender
22204,155.55,Low Spender
27149,155.55,Low Spender
21627,155.43,Low Spender
12965,155.2084,Low Spender
13070,155.2084,Low Spender
13074,155.2084,Low Spender
13188,155.2084,Low Spender
13196,155.2084,Low Spender
13228,155.2084,Low Spender
13235,155.2084,Low Spender
13242,155.2084,Low Spender
13282,155.2084,Low Spender
13332,155.2084,Low Spender
13352,155.2084,Low Spender
13360,155.2084,Low Spender
13364,155.2084,Low Spender
13392,155.2084,Low Spender
13432,155.2084,Low Spender
13457,155.2084,Low Spender
13459,155.2084,Low Spender
13470,155.2084,Low Spender
13475,155.2084,Low Spender
13483,155.2084,Low Spender
13654,155.2084,Low Spender
13656,155.2084,Low Spender
13740,155.2084,Low Spender
13850,155.2084,Low Spender
13922,155.2084,Low Spender
13923,155.2084,Low Spender
13933,155.2084,Low Spender
13942,155.2084,Low Spender
13951,155.2084,Low Spender
14004,155.2084,Low Spender
14075,155.2084,Low Spender
14092,155.2084,Low Spender
14245,155.2084,Low Spender
14295,155.2084,Low Spender
14331,155.2084,Low Spender
14351,155.2084,Low Spender
14383,155.2084,Low Spender
14410,155.2084,Low Spender
14781,155.2084,Low Spender
15279,155.2084,Low Spender
15838,155.2084,Low Spender
16333,155.2084,Low Spender
16604,155.2084,Low Spender
18124,155.2084,Low Spender
18986,155.2084,Low Spender
19050,155.2084,Low Spender
20299,155.2084,Low Spender
21656,155.2084,Low Spender
22080,155.2084,Low Spender
22363,155.2084,Low Spender
22366,155.2084,Low Spender
26144,154.65,Low Spender
28914,154.65,Low Spender
15264,154.5368,Low Spender
28623,154.52,Low Spender
21245,152.55,Low Spender
21340,152.55,Low Spender
19662,151.94,Low Spender
15013,151.84,Low Spender
22550,151.2686,Low Spender
26879,150.96,Low Spender
20918,150.94,Low Spender
27168,150.94,Low Spender
29074,150.94,Low Spender
12594,150.5368,Low Spender
12088,150.0746,Low Spender
20502,149.94,Low Spender
21633,149.94,Low Spender
23250,149.94,Low Spender
22375,149.9,Low Spender
23153,149.9,Low Spender
23198,149.9,Low Spender
23451,149.9,Low Spender
23564,149.9,Low Spender
15813,149.86,Low Spender
11182,148.68,Low Spender
11229,148.68,Low Spender
11312,148.68,Low Spender
11635,148.68,Low Spender
11716,148.68,Low Spender
11819,148.68,Low Spender
12408,148.68,Low Spender
12420,148.68,Low Spender
12436,148.68,Low Spender
13017,148.68,Low Spender
13289,148.68,Low Spender
13773,148.68,Low Spender
14537,148.68,Low Spender
15698,148.68,Low Spender
19265,148.68,Low Spender
19650,148.68,Low Spender
19674,148.68,Low Spender
21172,148.68,Low Spender
21190,148.68,Low Spender
21407,148.68,Low Spender
21566,148.68,Low Spender
21961,148.68,Low Spender
22214,148.68,Low Spender
22158,148.62,Low Spender
18018,147.9,Low Spender
20898,147.9,Low Spender
11181,147.78,Low Spender
13187,147.78,Low Spender
24297,147.45,Low Spender
24624,147.45,Low Spender
25434,147.45,Low Spender
20745,147.0562,Low Spender
26477,147.0562,Low Spender
14536,146.96,Low Spender
15286,146.96,Low Spender
15633,146.96,Low Spender
15958,146.96,Low Spender
16044,146.96,Low Spender
17172,146.96,Low Spender
17394,146.96,Low Spender
17466,146.96,Low Spender
17682,146.96,Low Spender
18454,146.96,Low Spender
19641,146.96,Low Spender
20098,146.96,Low Spender
20500,146.96,Low Spender
20958,146.96,Low Spender
20981,146.96,Low Spender
22388,146.96,Low Spender
23803,146.96,Low Spender
23948,146.96,Low Spender
24073,146.96,Low Spender
24627,146.96,Low Spender
25070,146.96,Low Spender
27042,146.96,Low Spender
28348,146.96,Low Spender
29213,146.96,Low Spender
25653,146.2284,Low Spender
27642,146.2284,Low Spender
22584,145.9,Low Spender
27311,145.9,Low Spender
27387,145.9,Low Spender
27619,145.9,Low Spender
28423,145.9,Low Spender
29442,145.9,Low Spender
12734,145.8726,Low Spender
14988,145.62,Low Spender
27046,145.62,Low Spender
26395,144.9,Low Spender
26989,144.9,Low Spender
27794,144.9,Low Spender
29451,144.9,Low Spender
26088,144.1724,Low Spender
20493,143.82,Low Spender
21319,143.82,Low Spender
21770,143.82,Low Spender
29189,143.82,Low Spender
12393,143.2308,Low Spender
20925,142.96,Low Spender
22551,142.96,Low Spender
23956,142.96,Low Spender
24531,142.96,Low Spender
25304,142.96,Low Spender
26409,142.96,Low Spender
26906,142.96,Low Spender
27219,142.96,Low Spender
28570,142.96,Low Spender
29075,142.96,Low Spender
29164,142.96,Low Spender
11157,142.68,Low Spender
11193,142.68,Low Spender
25806,142.68,Low Spender
17237,142.5568,Low Spender
17250,142.5568,Low Spender
26213,142.5568,Low Spender
28335,142.5568,Low Spender
28969,142.5568,Low Spender
24935,142.35,Low Spender
28037,142.35,Low Spender
24398,142.26,Low Spender
13763,141.86,Low Spender
11306,141.81,Low Spender
11524,141.81,Low Spender
11794,141.81,Low Spender
12040,141.81,Low Spender
14703,141.81,Low Spender
27704,141.81,Low Spender
12604,141.7452,Low Spender
20536,141.7452,Low Spender
20537,141.7452,Low Spender
21290,141.7452,Low Spender
21307,141.7452,Low Spender
21398,141.7452,Low Spender
21451,141.7452,Low Spender
21495,141.7452,Low Spender
21799,141.7452,Low Spender
21902,141.7452,Low Spender
22055,141.7452,Low Spender
22068,141.7452,Low Spender
23263,141.7452,Low Spender
23519,141.7452,Low Spender
24483,141.7452,Low Spender
25019,141.7452,Low Spender
15065,141.04,Low Spender
12838,140.85,Low Spender
